ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 850.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
9.81443298969072202453e+02 1.94538987429342546953e+00 9.22702311451239651445e-12
9.84536082474226873273e+02 1.94537206085184188886e+00 9.22702310943341708049e-12
9.87628865979381430407e+02 1.94535424741025830819e+00 9.22702310435443764654e-12
9.90721649484536101227e+02 1.94533643396867472752e+00 9.22702309927545821258e-12
9.93814432989690772047e+02 1.94531862052709114685e+00 9.22702309419647877863e-12
9.96907216494845329180e+02 1.94530080708550756619e+00 9.22702308911749934467e-12
1.00000000000000000000e+03 1.94528299364392398552e+00 9.22702308403851991072e-12


TRANSMITTANCE WITH THE ESTIMATED THICKNESSES AND OPTICAL PARAMETERS

lambda                     t
4.00000000000000000000e+02 8.44462144978095796688e-01
4.03092783505154613977e+02 8.34606267077414698541e-01
4.06185567010309284797e+02 8.25503621451654789887e-01
4.09278350515463898773e+02 8.17141103201598051342e-01
4.12371134020618569593e+02 8.09501023974117495108e-01
4.15463917525773183570e+02 8.02562231319882912750e-01
4.18556701030927854390e+02 7.96301026195304406663e-01
4.21649484536082468367e+02 7.90691906722478687897e-01
4.24742268041237139187e+02 7.85708164488682636595e-01
4.27835051546391753163e+02 7.81322357196126415779e-01
4.30927835051546367140e+02 7.77506678741660350873e-01
4.34020618556701037960e+02 7.74233245060633512580e-01
4.37113402061855651937e+02 7.71474311459188988316e-01
4.40206185567010322757e+02 7.69202434767973231011e-01
4.43298969072164936733e+02 7.67390591515323627902e-01
4.46391752577319607553e+02 7.66012261448071662961e-01
4.49484536082474221530e+02 7.65041484113746728113e-01
4.52577319587628892350e+02 7.64452894839646512892e-01
4.55670103092783506327e+02 7.64221745277478547997e-01
4.58762886597938177147e+02 7.64323912701303065376e-01
4.61855670103092791123e+02 7.64736508843180451400e-01
4.64948453608247405100e+02 7.65436054699988321914e-01
4.68041237113402075920e+02 7.66400295280211474314e-01
4.71134020618556689897e+02 7.68009384470762279662e-01
4.74226804123711360717e+02 7.69842444254611457666e-01
4.77319587628865974693e+02 7.72236105994078658732e-01
4.80412371134020645513e+02 7.74821369935356218939e-01
4.83505154639175259490e+02 7.77575039819520918982e-01
4.86597938144329873467e+02 7.80478826691177518526e-01
4.89690721649484544287e+02 7.83514868015268595158e-01
4.92783505154639158263e+02 7.86665735149381983859e-01
4.95876288659793829083e+02 7.89914446711134199397e-01
4.98969072164948443060e+02 7.93592007878781924290e-01
5.02061855670103113880e+02 7.97338289449387893626e-01
5.05154639175257727857e+02 8.01137695686670592288e-01
5.08247422680412341833e+02 8.04975085228813225235e-01
5.11340206185567012653e+02 8.08835792753546223288e-01
5.14432989690721683473e+02 8.12705651276237395209e-01
5.17525773195876354293e+02 8.16571014714323362149e-01
5.20618556701030911427e+02 8.20418780336509168016e-01
5.23711340206185582247e+02 8.24236410710304512328e-01
5.26804123711340253067e+02 8.28011954765001334522e-01
5.29896907216494810200e+02 8.31734067598976167801e-01
5.32989690721649481020e+02 8.35392028679371900779e-01
5.36082474226804151840e+02 8.38975758107965097210e-01
5.39175257731958708973e+02 8.42475830658630853165e-01
5.42268041237113379793e+02 8.45883487328253247384e-01
5.45360824742268050613e+02 8.49190644183328680050e-01
5.48453608247422721433e+02 8.52389898327886919027e-01
5.51546391752577392253e+02 8.55474530863632010025e-01
5.54639175257731949387e+02 8.58438506759529484924e-01
5.57731958762886620207e+02 8.61276471594237702512e-01
5.60824742268041291027e+02 8.63983745180161744059e-01
5.63917525773195848160e+02 8.66556312121329108678e-01
5.67010309278350518980e+02 8.68990809398213048809e-01
5.70103092783505189800e+02 8.71284511110228532260e-01
5.73195876288659746933e+02 8.73435310540413567537e-01
5.76288659793814417753e+02 8.75441699736293710288e-01
5.79381443298969088573e+02 8.77302746825792012508e-01
5.82474226804123759393e+02 8.79018071307159365446e-01
5.85567010309278316527e+02 8.80587817567032637989e-01
5.88659793814432987347e+02 8.82012626891116813255e-01
5.91752577319587658167e+02 8.83293608237613159240e-01
5.94845360824742328987e+02 8.84432308044678094916e-01
5.97938144329896886120e+02 8.85430679340252546616e-01
6.01030927835051556940e+02 8.86291050415813796981e-01
6.04123711340206227760e+02 8.87016093315532550001e-01
6.07216494845360784893e+02 8.87608792379326660971e-01
6.10309278350515455713e+02 8.88072413062877874523e-01
6.13402061855670126533e+02 8.88410471240397181525e-01
6.16494845360824683667e+02 8.88626703177072929662e-01
6.19587628865979354487e+02 8.88725036338419815962e-01
6.22680412371134025307e+02 8.88709561183320784217e-01
6.25773195876288696127e+02 8.88584504067057467935e-01
6.28865979381443366947e+02 8.88354201360227579976e-01
6.31958762886597924080e+02 8.88023074869587758506e-01
6.35051546391752594900e+02 8.87595608627709364846e-01
6.38144329896907265720e+02 8.87076327100189132580e-01
6.41237113402061822853e+02 8.86469774842132962611e-01
6.44329896907216493673e+02 8.85780497619911288965e-01
6.47422680412371164493e+02 8.85013024999810604676e-01
6.50515463917525721627e+02 8.84171854392304168435e-01
6.53608247422680392447e+02 8.83261716426526732882e-01
6.56701030927835063267e+02 8.82286716965282824532e-01
6.59793814432989620400e+02 8.81251175361634664362e-01
6.62886597938144404907e+02 8.80159331158960167585e-01
6.65979381443298962040e+02 8.79015328264322604035e-01
6.69072164948453632860e+02 8.77823213614707942298e-01
6.72164948453608303680e+02 8.76586928070832716031e-01
6.75257731958762860813e+02 8.75310300616355285719e-01
6.78350515463917531633e+02 8.73997043558736419477e-01
6.81443298969072202453e+02 8.72650748664226316720e-01
6.84536082474226759587e+02 8.71274884159488283153e-01
6.87628865979381430407e+02 8.69957489234399861111e-01
6.90721649484536101227e+02 8.68618574186093228562e-01
6.93814432989690658360e+02 8.67259612318421080346e-01
6.96907216494845442867e+02 8.65882438167349444136e-01
7.00000000000000000000e+02 8.64625421286594919579e-01
7.03092783505154670820e+02 8.63378183750480254766e-01
7.06185567010309341640e+02 8.62115038693312962792e-01
7.09278350515463898773e+02 8.60837365166938206507e-01
7.12371134020618569593e+02 8.59546497245223917183e-01
7.15463917525773240413e+02 8.58243724208038849532e-01
7.18556701030927797547e+02 8.56930290830292373805e-01
7.21649484536082468367e+02 8.55607397766189881061e-01
7.24742268041237139187e+02 8.54276202019374042429e-01
7.27835051546391696320e+02 8.52937817490107108576e-01
7.30927835051546480827e+02 8.51593315591170796353e-01
7.34020618556701037960e+02 8.50243725924639703884e-01
7.37113402061855708780e+02 8.49003046681831019526e-01
7.40206185567010379600e+02 8.47757324440560844359e-01
7.43298969072164936733e+02 8.46777548675795466160e-01
7.46391752577319607553e+02 8.45790207878756805648e-01
7.49484536082474278373e+02 8.44796252687030513329e-01
7.52577319587628835507e+02 8.43796597607027965005e-01
7.55670103092783506327e+02 8.42792121682219508294e-01
7.58762886597938177147e+02 8.41783669193290284838e-01
7.61855670103092734280e+02 8.40772050385518054938e-01
7.64948453608247518787e+02 8.39758042219008626894e-01
7.68041237113402075920e+02 8.38742389137744681626e-01
7.71134020618556633053e+02 8.37947974129053196890e-01
7.74226804123711417560e+02 8.37149986342897056701e-01
7.77319587628865974693e+02 8.36349145144267169805e-01
7.80412371134020645513e+02 8.35546140493583888720e-01
7.83505154639175316333e+02 8.34741633657029025173e-01
7.86597938144329873467e+02 8.33936257925092849774e-01
7.89690721649484544287e+02 8.33171736032652821002e-01
7.92783505154639215107e+02 8.32406950306355364333e-01
7.95876288659793772240e+02 8.31642466842542948946e-01
7.98969072164948443060e+02 8.30878826600696895888e-01
8.02061855670103113880e+02 8.30116546114442632742e-01
8.05154639175257671013e+02 8.29356118199454206419e-01
8.08247422680412455520e+02 8.28897850616059361784e-01
8.11340206185567012653e+02 8.28438412564363013679e-01
8.14432989690721683473e+02 8.27978316183369145165e-01
8.17525773195876354293e+02 8.27518051970908996573e-01
8.20618556701030911427e+02 8.27058089379492100690e-01
8.23711340206185582247e+02 8.26598877408917354082e-01
8.26804123711340253067e+02 8.26140845194518247396e-01
8.29896907216494810200e+02 8.25684402590027177737e-01
